domain,registrar,registered_at,expiring_at,emails,phones,ip,ip_country,status_code,page_type,final_url,server,server_fp,is_cloudflare,favicon_mmh3,body_simhash,parking_service,title,h1,meta_desc,body_text_500,lang,form_count,field_types,form_labels,captcha,screenshot,threat_hits,threat_sources,threat_types,ti_max_severity,category,severity,severity_label,brand,notes,groq_desc,ip_asn
bets10tr-tekguncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-20,2027-03-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10tr-turkiyegirisi.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-28,2027-03-28,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10tradres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10tradresgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-25,2027-05-25,,,130.12.180.244,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10trgirisadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-25,2027-05-25,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10trguncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10trresmiadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-26,2027-05-26,,,130.12.180.238,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10trresmigiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-26,2027-05-26,,,130.12.180.238,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10turkiyeadresgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-28,2027-02-28,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10turkiyeguncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-04,2027-03-04,,,172.67.181.113,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10turkiyeguncelgirisadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-25,2027-02-25,,,104.21.28.218,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10turkiyeguncelresmiadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-07,2027-04-07,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10turkiyeguncelresmigirisadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-19,2027-04-19,,,104.21.46.134,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10turkiyereadresgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,130.12.180.241,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10turkiyeresmigirisadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-31,2027-03-31,,,104.21.37.158,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10turkiyeresmigunceladres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10turkiyeresmigunceladresgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10turkiyeresmiguncelgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10turkiyeyeniadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10turkiyeyenigiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10vipadresleri.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-03,2027-06-03,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10vipgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,130.12.180.238,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10vipgirisler.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-09,2027-05-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10vipguncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10viptekguncel.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bets10vipturkiye.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,130.12.180.238,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10yeniadresgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10yeniguncelturkiyeadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-06,2027-06-06,,,130.12.180.239,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10yeniguncelturkiyegiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-06,2027-06-06,,,130.12.180.239,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10yeniturkiyeadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-22,2027-04-22,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10yeniturkiyeadresgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bets10yeniturkiyegiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-22,2027-04-22,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bets10yeniturkiyegirisadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
betsalvador786.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-02,2027-06-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsalvador795.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-03,2027-05-03,,,104.21.55.144,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betsalvador797.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-15,2027-05-15,,,104.21.70.14,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betsalvador799.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betsat-betadresi.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-24,2027-05-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-bonusgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-guncelerisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-guncelkazanc.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-gunceltekerisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-kazancerisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-kazancligiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-online.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-14,2027-05-14,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-onlinegiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-original.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-orjinalgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-sevilenadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-viperisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat-yenilenen.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-24,2027-05-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsat1770.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-14,2027-05-14,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betsat2577.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,104.21.23.134,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betsm0ve.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-01,2027-04-01,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsmove-orj-gir.icu,Fewmoretaps OU d/b/a Trustname.com,2026-04-07,2027-04-07,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsmove-orj-giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-16,2027-04-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsmove-orjingir.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-19,2027-04-19,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsmove-resmigir.icu,Fewmoretaps OU d/b/a Trustname.com,2026-04-12,2027-04-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsmove11768.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-02,2027-04-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betsmove2o26.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-04,2027-04-04,,,45.10.243.69,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betterhealth-reports.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betterhealth-reports.net,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betterhealth-reports.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betterhealthreports.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bettilt-bonus.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bettilt-giris17.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bettilt-mobil.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bettilt118.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,172.67.153.156,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bettilt708.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bettilt710.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bettiltturkiyeadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,130.12.180.245,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bettiltturkiyegiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,130.12.180.244,DE,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS202412
bettist1788.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-girisleri.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-lisanli.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-liveorjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-28,2027-04-28,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-orjinalgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-tekresmigiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betturkey-tukiyegirisi.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betvictor-casino-cz.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betwayplayca.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,+44-0808-8020-133,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betwhale2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-14,2027-05-14,,,172.67.220.251,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betzino-casino3.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-17,2027-04-17,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betzino-casino6.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-13,2027-05-13,,,104.21.66.47,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
betzula-bonusgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betzula2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
betzulagiris2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
beucux.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,104.21.70.143,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bexkas.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,104.21.71.27,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bezowin.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,104.21.5.237,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bg-pharmacy.com,Fewmoretaps OU d/b/a Trustname.com,2025-07-24,2026-07-24,,,190.115.31.173,BZ,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bhenchod.cyou,Fewmoretaps OU d/b/a Trustname.com,2026-04-12,2027-04-12,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
biadito-trade.com,Fewmoretaps OU d/b/a Trustname.com,2025-08-30,2026-08-30,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bicanex.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bidrila.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-17,2027-03-17,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
big-clash1.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
big-clash2.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bigevent-2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-25,2027-05-25,,,172.67.181.180,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bigowinner777.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,91.215.153.20,BG,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bigwishes.fans,Fewmoretaps OU d/b/a Trustname.com,2026-05-12,2027-05-12,,0-12-12-12-12-0,185.38.148.230,GB,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-bridge.net,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,172.67.151.167,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
binance-channel.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-compass.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,104.21.36.63,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
binance-express.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-fanclub.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-fanmade.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-first.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
binance-indie.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-intl.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-qc.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,0-100-20-10-10-0,172.67.199.60,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
binance-quick.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-rapid.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-relay.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-select.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
binance-shortcut.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,172.67.192.163,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
binance-thirdparty.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-transit.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-13,2027-04-13,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binance-ua.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-11,2027-05-11,,,107.174.205.28,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binanceyield.com,Fewmoretaps OU d/b/a Trustname.com,2025-12-11,2026-12-11,"support@binanceyield.com,contact@binanceyield.com",,92.113.23.48,UA,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
binarycandle.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bingewave.net,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bitbotpanel.org,Fewmoretaps OU d/b/a Trustname.com,2026-03-02,2027-03-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bitcoinbestbuy.com,Fewmoretaps OU d/b/a Trustname.com,2016-08-13,2027-08-13,,,138.197.3.135,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bitcoinhowbuy.com,Fewmoretaps OU d/b/a Trustname.com,2017-05-05,2028-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bitpandacases.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,64.89.161.6,LU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS205759
bitpandawebwallet.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,64.89.161.6,LU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS205759
bitproc.org,Fewmoretaps OU d/b/a Trustname.com,2026-03-02,2027-03-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bitrex.digital,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,185.111.111.154,CZ,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bitstarz-casino-online.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-02,2027-03-02,"support@bitstarz.com,u003esupport@bitstarz.com",,104.21.72.175,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bittio.icu,Fewmoretaps OU d/b/a Trustname.com,2026-04-11,2027-04-11,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
bkrvmdtcm.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-24,2027-05-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
blackrockcapitalbank.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
blockassetmgt.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-24,2027-04-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
blockchainbank.icu,Fewmoretaps OU d/b/a Trustname.com,2026-03-26,2027-03-26,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
blockdb.net,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
bluesnightmagic.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
